game_id,player_a_id,player_b_id,player_c_id,player_d_id,team_ab_goals,team_cd_goals,entry_time_in_edt
2879,3,36,19,21,10,9,2015-06-09 09:13:46
2880,19,17,15,20,10,5,2015-06-09 09:43:22
2881,19,17,15,20,10,8,2015-06-09 09:44:03
2882,15,20,19,17,10,8,2015-06-09 09:44:08
2883,3,21,15,12,10,5,2015-06-09 10:45:20
2884,15,21,3,12,10,4,2015-06-09 10:45:37
2885,12,21,3,15,10,8,2015-06-09 10:45:51
2886,17,21,3,20,10,8,2015-06-10 05:01:04
2887,17,21,3,20,10,5,2015-06-10 05:01:16
2888,17,21,3,20,10,6,2015-06-10 05:01:21
2889,3,21,36,12,10,8,2015-06-10 05:16:55
2890,3,21,36,12,10,2,2015-06-10 05:17:00
2891,36,12,3,21,10,8,2015-06-10 05:17:07
2892,3,21,36,12,10,5,2015-06-10 07:43:02
2893,36,12,3,21,10,7,2015-06-10 07:43:06
2894,36,12,3,21,10,6,2015-06-10 07:43:11
2895,3,21,36,12,10,3,2015-06-10 07:43:15
2896,27,20,51,17,10,9,2015-06-10 08:30:03
2897,27,20,51,17,10,6,2015-06-10 08:30:07
2898,51,17,27,20,10,9,2015-06-10 08:30:12
2899,36,2,12,21,10,8,2015-06-10 09:16:49
2900,12,21,36,2,10,6,2015-06-10 09:16:53
2901,36,2,12,21,10,9,2015-06-10 09:16:57
2902,27,15,12,21,10,5,2015-06-10 11:13:20
2903,27,15,12,21,10,6,2015-06-10 11:14:34
2904,27,15,12,21,10,9,2015-06-10 11:14:45
2905,3,36,21,20,10,7,2015-06-11 04:47:18
2906,21,20,3,36,10,5,2015-06-11 04:47:24
2907,3,36,21,20,10,9,2015-06-11 04:47:29
2908,15,21,36,12,10,4,2015-06-11 06:28:25
2909,15,21,36,12,10,3,2015-06-11 06:28:36
2910,36,12,15,21,10,5,2015-06-11 06:28:45
2911,51,17,19,20,10,1,2015-06-11 06:51:22
2912,51,17,19,20,10,7,2015-06-11 06:51:39
2913,3,21,36,17,10,8,2015-06-11 09:36:19
2914,3,21,36,17,10,7,2015-06-11 09:36:29
2915,3,21,36,17,10,6,2015-06-11 09:36:39
2916,3,21,36,17,10,6,2015-06-11 09:36:49
2917,19,15,5,12,10,8,2015-06-11 10:59:42
2918,5,12,19,15,10,8,2015-06-11 10:59:50
2919,36,28,51,17,10,7,2015-06-12 04:42:20
2920,51,17,36,28,10,4,2015-06-12 04:42:25
2921,36,28,51,17,10,7,2015-06-12 04:42:28
2922,17,21,36,12,10,9,2015-06-12 06:17:34
2923,36,12,17,21,10,6,2015-06-12 06:17:37
2924,36,12,17,21,10,5,2015-06-12 06:17:39
2925,17,21,36,12,10,7,2015-06-12 10:10:37
2926,36,12,17,21,10,8,2015-06-12 10:10:46
2927,17,21,36,12,10,8,2015-06-12 10:10:51
2928,36,12,17,21,10,7,2015-06-12 10:10:54
2929,2,20,36,21,10,8,2015-06-15 05:22:21
2930,2,20,36,21,10,6,2015-06-15 05:22:23
2931,2,20,36,21,10,8,2015-06-15 05:22:26
2932,2,20,36,21,10,8,2015-06-15 05:22:27
2933,12,20,36,27,10,5,2015-06-15 08:19:51
2934,12,20,36,27,10,9,2015-06-15 08:19:56
2935,36,27,12,20,10,6,2015-06-15 08:20:01
2936,15,21,36,12,10,9,2015-06-15 09:38:11
2937,15,21,36,12,10,7,2015-06-15 09:38:17
2938,15,21,36,12,10,9,2015-06-15 09:38:23
2939,36,17,28,27,10,6,2015-06-15 10:06:51
2940,36,17,28,27,10,3,2015-06-15 10:06:57
2941,36,27,28,17,10,4,2015-06-15 10:07:21
2942,28,17,36,27,10,6,2015-06-15 10:07:25
2943,5,15,8,21,10,5,2015-06-15 11:28:10
2944,5,15,8,21,10,9,2015-06-15 11:28:19
2945,12,20,3,17,10,0,2015-06-16 05:50:09
2946,3,17,12,20,10,9,2015-06-16 05:50:19
2947,12,20,3,17,10,7,2015-06-16 05:50:30
2948,12,20,3,21,10,7,2015-06-16 07:50:12
2949,3,21,12,20,10,4,2015-06-16 07:50:22
2950,3,21,12,20,10,8,2015-06-16 07:50:31
2951,17,21,15,12,10,4,2015-06-16 09:20:45
2952,12,21,15,17,10,5,2015-06-16 09:21:00
2953,12,17,15,21,10,4,2015-06-16 09:21:12
2954,2,15,3,21,10,7,2015-06-16 10:01:56
2955,3,21,2,15,10,7,2015-06-16 10:01:59
2956,2,15,3,21,10,7,2015-06-16 10:02:05
2957,12,21,3,2,10,8,2015-06-16 11:16:33
2958,3,2,12,21,10,7,2015-06-16 11:16:43
2959,41,20,3,52,10,8,2015-06-17 04:48:11
2960,41,20,3,52,10,5,2015-06-17 04:48:14
2961,3,52,41,20,10,9,2015-06-17 04:48:17
2962,12,20,3,36,10,7,2015-06-17 05:11:24
2963,3,36,12,20,10,6,2015-06-17 05:11:29
2964,3,36,12,20,10,7,2015-06-17 05:11:32
2965,21,20,3,36,10,8,2015-06-17 06:25:26
2966,21,20,3,36,10,9,2015-06-17 06:25:35
2967,21,20,3,36,10,5,2015-06-17 06:25:51
2968,3,36,12,21,10,7,2015-06-17 08:27:53
2969,3,36,12,21,10,8,2015-06-17 08:27:57
2970,3,36,12,21,10,9,2015-06-17 08:28:01
2971,12,21,36,2,10,6,2015-06-17 10:14:10
2972,12,21,36,2,10,6,2015-06-17 10:14:20
2973,12,21,36,2,10,9,2015-06-17 10:14:29
2974,52,17,15,21,10,9,2015-06-17 10:44:45
2975,15,21,52,17,10,3,2015-06-17 10:44:56
2976,15,21,52,17,10,7,2015-06-17 10:45:07
2977,36,12,2,21,10,8,2015-06-17 11:57:46
2978,2,21,36,12,10,8,2015-06-17 11:57:50
2979,36,12,2,21,10,4,2015-06-17 11:57:56
2980,3,36,12,20,10,9,2015-06-18 04:42:31
2981,3,36,12,20,10,4,2015-06-18 04:42:39
2982,3,36,12,20,10,7,2015-06-18 04:42:43
2983,27,15,17,20,10,5,2015-06-18 05:56:56
2984,27,15,17,20,10,2,2015-06-18 05:58:14
2985,27,15,17,20,10,7,2015-06-18 05:58:26
2986,27,21,28,17,10,3,2015-06-18 08:47:23
2987,27,21,28,17,10,7,2015-06-18 08:47:34
2988,27,21,28,17,10,3,2015-06-18 08:47:45
2989,12,21,3,36,10,6,2015-06-18 09:02:55
2990,12,21,3,36,10,3,2015-06-18 09:02:58
2991,3,36,12,21,10,6,2015-06-18 09:03:05
2992,12,21,27,15,10,7,2015-06-18 10:52:30
2993,12,21,27,15,10,9,2015-06-18 10:52:33
2994,12,21,27,15,10,8,2015-06-18 10:52:38
2995,15,21,3,64,10,2,2015-06-18 11:11:09
2996,36,12,50,21,10,3,2015-06-19 08:30:46
2997,50,21,36,12,10,8,2015-06-19 08:30:51
2998,36,12,50,21,10,4,2015-06-19 08:30:59
2999,36,12,72,21,10,3,2015-06-19 10:06:24
3000,72,21,36,12,10,8,2015-06-19 10:06:29
3001,36,12,72,21,10,4,2015-06-19 10:06:34
3002,8,21,36,12,10,3,2015-06-19 11:13:44
3003,12,21,36,8,10,3,2015-06-19 11:14:06
3004,8,12,36,21,10,2,2015-06-19 11:14:35
3005,36,21,51,12,10,3,2015-06-19 12:32:06
3006,12,21,51,36,10,5,2015-06-19 12:32:22
3007,36,12,51,21,10,7,2015-06-19 12:32:35
3008,2,15,36,12,10,5,2015-06-22 05:29:50
3009,2,15,36,12,10,9,2015-06-22 05:30:04
3010,2,15,36,12,10,9,2015-06-22 05:30:36
3011,28,27,70,17,10,5,2015-06-22 07:19:59
3012,70,17,28,27,10,6,2015-06-22 07:20:06
3013,28,27,70,17,10,6,2015-06-22 07:20:11
3014,15,21,36,12,10,3,2015-06-22 08:21:52
3015,36,12,15,21,10,5,2015-06-22 08:21:56
3016,15,21,36,12,10,8,2015-06-22 08:22:03
3017,2,20,36,21,10,8,2015-06-22 09:06:27
3018,36,21,2,20,10,8,2015-06-22 09:06:30
3019,2,20,36,21,10,8,2015-06-22 09:06:33
3020,27,20,36,17,10,6,2015-06-22 10:02:31
3021,36,17,27,20,10,4,2015-06-22 10:02:37
3022,36,17,27,20,10,9,2015-06-22 10:02:41
3023,27,20,36,17,10,4,2015-06-22 10:02:47
3024,3,36,2,20,10,9,2015-06-23 04:25:12
3025,2,20,3,36,10,3,2015-06-23 04:25:17
3026,2,20,3,36,10,9,2015-06-23 04:25:22
3027,15,20,70,17,10,6,2015-06-23 07:23:53
3028,15,20,70,17,10,5,2015-06-23 07:23:56
3029,3,21,36,2,10,8,2015-06-23 07:58:46
3030,3,21,36,2,10,6,2015-06-23 07:58:50
3031,3,21,36,2,10,9,2015-06-23 07:58:55
3032,3,2,36,21,10,3,2015-06-23 07:59:18
3033,8,17,15,20,10,4,2015-06-23 09:10:31
3034,8,17,15,20,10,7,2015-06-23 09:10:35
3035,17,20,3,36,10,2,2015-06-23 09:30:50
3036,3,36,17,20,10,7,2015-06-23 09:30:57
3037,3,36,17,20,10,8,2015-06-23 09:31:04
3038,8,21,36,15,10,5,2015-06-23 11:33:20
3039,36,15,8,21,10,5,2015-06-23 11:33:24
3040,36,15,8,21,10,7,2015-06-23 11:33:28
3041,36,15,8,21,10,7,2015-06-23 11:33:31
3042,3,20,2,71,10,6,2015-06-24 04:16:27
3043,2,71,3,20,10,8,2015-06-24 04:16:30
3044,2,71,3,20,10,8,2015-06-24 04:16:32
3045,8,17,3,20,10,9,2015-06-24 06:08:43
3046,3,20,8,17,10,9,2015-06-24 06:08:49
3047,8,17,3,20,10,7,2015-06-24 06:08:56
3048,2,21,3,36,10,6,2015-06-24 08:10:32
3049,3,36,2,21,10,1,2015-06-24 08:10:37
3050,3,36,2,21,10,1,2015-06-24 08:10:38
3051,27,12,36,17,10,3,2015-06-24 09:38:55
3052,27,12,36,17,10,5,2015-06-24 09:38:58
3053,36,17,27,12,10,9,2015-06-24 09:39:05
3054,52,17,8,20,10,3,2015-06-25 04:25:36
3055,8,20,52,17,10,9,2015-06-25 04:25:44
3056,52,17,8,20,10,5,2015-06-25 04:25:49
3057,17,20,15,21,10,4,2015-06-25 08:53:17
3058,15,21,17,20,10,7,2015-06-25 08:53:22
3059,15,21,17,20,10,9,2015-06-25 08:53:26
3060,28,27,12,21,10,6,2015-06-26 07:31:41
3061,28,27,12,21,10,6,2015-06-26 07:31:51
3062,28,27,19,17,10,9,2015-06-29 05:14:40
3063,19,17,28,27,10,5,2015-06-29 05:14:50
3064,28,27,19,17,10,3,2015-06-29 05:14:58
3065,19,27,17,20,10,9,2015-06-29 06:17:14
3066,19,27,17,20,10,5,2015-06-29 06:17:18
3067,17,20,19,27,10,4,2015-06-29 06:17:25
3068,19,17,28,27,10,4,2015-06-29 09:06:55
3069,19,17,28,27,10,5,2015-06-29 09:06:59
3070,8,27,36,20,10,8,2015-06-29 09:44:50
3071,19,17,28,27,10,9,2015-06-29 09:07:07
3072,36,20,8,27,10,8,2015-06-29 09:44:59
3073,8,27,36,20,10,0,2015-06-29 09:45:07
3074,19,27,44,42,10,5,2015-06-30 04:58:08
3075,19,27,44,42,10,5,2015-06-30 04:58:14
3076,44,42,19,27,10,5,2015-06-30 04:58:24
3077,19,27,44,42,10,7,2015-06-30 04:58:39
3078,27,20,36,21,10,3,2015-06-30 05:57:49
3079,36,21,27,20,10,9,2015-06-30 05:57:57
3080,36,21,27,20,10,5,2015-06-30 05:58:04
3081,36,17,27,20,10,6,2015-06-30 06:21:31
3082,36,17,27,20,10,2,2015-06-30 06:21:36
3083,36,17,27,20,10,5,2015-06-30 06:21:39
3084,15,21,36,4,10,6,2015-06-30 11:27:37
3085,15,21,36,4,10,6,2015-06-30 11:27:43
3086,15,21,36,4,10,4,2015-06-30 11:27:49
3087,36,21,8,15,10,4,2015-06-30 13:11:57
3088,36,15,8,21,10,9,2015-06-30 13:12:43
3089,36,15,8,21,10,7,2015-06-30 13:12:46
3090,17,21,36,20,10,2,2015-07-02 07:40:42
3091,17,21,36,20,10,2,2015-07-02 07:40:50
3092,17,21,36,20,10,4,2015-07-02 07:40:59
3093,36,20,8,21,10,8,2015-07-02 10:13:51
3094,36,20,8,21,10,7,2015-07-02 10:13:54
3095,36,20,8,21,10,6,2015-07-02 10:13:58
3096,36,21,52,17,10,7,2015-07-02 10:47:59
3097,52,17,36,21,10,8,2015-07-02 10:48:04
3098,36,21,52,17,10,4,2015-07-02 10:48:10
3099,64,21,8,4,10,2,2015-07-03 10:26:04
3100,64,21,8,4,10,9,2015-07-03 10:26:13
3101,64,21,8,4,10,8,2015-07-03 10:26:24
3102,71,20,8,73,10,6,2015-07-06 03:55:03
3103,8,73,71,20,10,8,2015-07-06 03:55:07
3104,8,73,71,20,10,5,2015-07-06 03:55:12
3105,36,21,15,75,10,9,2015-07-06 08:29:00
3106,15,21,36,75,10,2,2015-07-06 08:29:13
3107,36,15,75,21,10,6,2015-07-06 08:29:26
3108,36,21,23,15,10,9,2015-07-06 10:31:57
3109,36,21,23,15,10,2,2015-07-06 10:32:00
3110,36,21,23,15,10,7,2015-07-06 10:32:03
3111,21,11,36,8,10,6,2015-07-06 11:47:49
3112,21,11,36,8,10,5,2015-07-06 11:47:53
3113,21,11,36,8,10,4,2015-07-06 11:47:57
3114,36,20,3,41,10,6,2015-07-07 05:24:59
3115,3,41,36,20,10,8,2015-07-07 05:25:03
3116,36,20,3,41,10,9,2015-07-07 05:25:08
3117,36,21,3,20,10,9,2015-07-07 07:38:40
3118,3,20,36,21,10,9,2015-07-07 07:38:45
3119,36,21,3,20,10,5,2015-07-07 07:38:48
3120,3,21,36,17,10,4,2015-07-07 09:54:53
3121,3,21,36,17,10,5,2015-07-07 09:55:04
3122,3,21,36,17,10,5,2015-07-07 09:55:14
3123,36,17,3,21,10,6,2015-07-07 09:55:24
3124,15,NULL,5,NULL,10,2,2015-07-07 11:11:47
3125,15,NULL,5,NULL,10,9,2015-07-07 11:11:54
3126,3,20,36,17,10,5,2015-07-08 03:53:31
3127,36,17,3,20,10,2,2015-07-08 03:53:34
3128,37,36,3,70,10,7,2015-07-08 08:24:57
3129,3,70,37,36,10,7,2015-07-08 08:25:07
3130,3,70,37,36,10,9,2015-07-08 08:25:13
3131,3,15,8,21,10,9,2015-07-08 09:56:19
3132,3,15,8,21,10,8,2015-07-08 09:56:24
3133,15,21,3,8,10,7,2015-07-08 09:56:54
3134,36,22,3,20,10,7,2015-07-09 03:35:58
3135,36,22,3,20,10,5,2015-07-09 03:36:05
3136,3,20,36,22,10,8,2015-07-09 03:36:08
3137,36,21,3,28,10,8,2015-07-09 07:24:21
3138,36,21,3,28,10,2,2015-07-09 07:24:33
3139,17,21,3,36,10,9,2015-07-09 09:08:33
3140,17,21,3,36,10,5,2015-07-09 09:08:43
3141,17,21,3,36,10,1,2015-07-09 09:08:52
3142,8,17,36,73,10,7,2015-07-10 04:53:27
3143,8,17,36,73,10,8,2015-07-10 04:53:31
3144,8,17,36,73,10,8,2015-07-10 04:53:33
3145,17,73,36,28,10,6,2015-07-10 08:23:45
3146,17,73,36,28,10,6,2015-07-10 08:23:47
3147,17,73,36,28,10,4,2015-07-10 08:23:50
3148,17,73,36,28,10,4,2015-07-10 08:23:52
3149,71,20,66,73,10,6,2015-07-13 04:26:35
3150,71,20,66,73,10,5,2015-07-13 04:26:38
3151,21,20,3,8,10,4,2015-07-14 09:22:34
3152,21,20,3,8,10,5,2015-07-14 09:22:37
3153,21,20,3,8,10,3,2015-07-14 09:22:40
3154,3,20,8,21,10,8,2015-07-14 09:22:52
3155,8,21,3,20,10,6,2015-07-14 09:22:56
3156,28,21,36,8,10,8,2015-07-14 11:39:29
3157,28,21,36,8,10,2,2015-07-14 11:39:32
3158,28,21,36,8,10,5,2015-07-14 11:39:36
3159,21,20,3,73,10,1,2015-07-15 08:31:27
3160,21,20,3,73,10,9,2015-07-15 08:31:29
3161,21,20,3,73,10,7,2015-07-15 08:31:33
3162,21,20,3,73,10,3,2015-07-15 08:31:35
3163,3,20,71,21,10,9,2015-07-16 04:07:12
3164,3,20,71,21,10,8,2015-07-16 04:07:14
3165,3,20,71,21,10,5,2015-07-16 04:07:17
3166,21,20,3,52,10,4,2015-07-16 09:46:27
3167,3,52,21,20,10,9,2015-07-16 09:46:31
3168,21,20,3,52,10,7,2015-07-16 09:46:34
3169,21,20,3,52,10,7,2015-07-16 09:46:35
3170,20,73,71,76,10,6,2015-07-16 10:02:27
3171,20,73,71,76,10,7,2015-07-16 10:02:29
3172,20,73,71,76,10,6,2015-07-16 10:02:31
3173,36,8,23,28,10,5,2015-07-17 11:32:41
3174,23,28,36,8,10,4,2015-07-17 11:32:49
3175,36,8,23,28,10,3,2015-07-17 11:33:00
3176,71,17,20,73,10,9,2015-07-20 04:38:31
3177,71,17,20,73,10,7,2015-07-20 04:38:33
3178,71,17,20,73,10,8,2015-07-20 04:38:36
3179,71,17,76,73,10,6,2015-07-20 07:05:56
3180,17,73,71,76,10,5,2015-07-20 07:06:19
3181,2,20,36,17,10,6,2015-07-20 07:55:27
3182,36,17,2,20,10,7,2015-07-20 07:55:32
3183,2,20,36,17,10,2,2015-07-20 07:55:39
3184,36,17,2,20,10,7,2015-07-20 07:55:43
3185,17,16,15,4,10,2,2015-07-20 10:02:13
3186,17,16,15,4,10,2,2015-07-20 10:02:16
3187,51,17,27,11,10,5,2015-07-21 05:17:29
3188,27,11,51,17,10,9,2015-07-21 05:17:35
3189,51,17,27,11,10,9,2015-07-21 05:17:40
3190,36,12,3,15,10,3,2015-07-21 05:17:52
3191,36,12,3,15,10,9,2015-07-21 05:17:56
3192,3,15,36,12,10,3,2015-07-21 05:18:02
3193,36,20,2,11,10,7,2015-07-21 07:15:19
3194,2,11,36,20,10,9,2015-07-21 07:15:28
3195,2,11,36,20,10,6,2015-07-21 07:15:39
3196,2,20,3,36,10,5,2015-07-21 09:54:22
3197,3,36,2,20,10,7,2015-07-21 09:54:26
3198,2,20,3,36,10,9,2015-07-21 09:54:53
3199,3,36,2,20,10,9,2015-07-21 09:54:33
3200,3,71,76,11,10,6,2015-07-21 10:42:51
3201,76,11,3,71,10,8,2015-07-21 10:43:03
3202,76,11,3,71,10,8,2015-07-21 10:43:19
3203,17,20,3,70,10,4,2015-07-22 04:56:51
3204,17,20,3,70,10,1,2015-07-22 04:56:55
3205,17,20,3,70,10,2,2015-07-22 04:57:01
3206,36,2,15,20,10,5,2015-07-22 05:19:52
3207,36,2,15,20,10,7,2015-07-22 05:19:58
3208,2,20,36,17,10,4,2015-07-22 10:21:35
3209,2,20,36,17,10,4,2015-07-22 10:21:37
3210,3,20,36,12,10,7,2015-07-23 04:55:12
3211,36,12,3,20,10,4,2015-07-23 04:55:15
3212,3,20,36,12,10,8,2015-07-23 04:55:18
3213,36,12,3,72,10,4,2015-07-23 07:19:31
3214,36,12,3,72,10,5,2015-07-23 07:19:38
3215,3,72,36,12,10,5,2015-07-23 07:19:48
3216,36,17,3,12,10,8,2015-07-23 09:06:58
3217,3,17,36,12,10,8,2015-07-23 09:07:17
3218,3,36,12,17,10,2,2015-07-23 09:07:36
3219,17,73,36,12,10,9,2015-07-24 08:39:54
3220,36,12,17,73,10,3,2015-07-24 08:40:06
3221,36,12,17,73,10,9,2015-07-24 08:40:14
3222,17,73,36,12,10,7,2015-07-24 08:40:17
3223,17,73,36,12,10,8,2015-07-25 03:48:54
3224,36,12,17,73,10,2,2015-07-25 03:49:03
3225,36,12,17,73,10,7,2015-07-25 03:49:09
3226,17,73,36,12,10,3,2015-07-25 03:49:16
3227,36,12,5,15,10,8,2015-07-25 03:49:58
3228,36,12,5,15,10,5,2015-07-25 03:50:08
3229,36,12,5,15,10,3,2015-07-25 03:50:17
3230,36,12,5,15,10,5,2015-07-25 03:51:04
3231,71,17,76,11,10,7,2015-07-27 04:23:03
3232,71,17,76,11,10,8,2015-07-27 04:23:08
3233,71,17,76,11,10,8,2015-07-27 04:23:12
3234,27,76,17,73,10,6,2015-07-27 05:57:38
3235,17,73,27,76,10,3,2015-07-27 05:57:43
3236,17,73,27,76,10,9,2015-07-27 05:57:47
3237,27,15,36,21,10,8,2015-07-27 09:42:44
3238,36,21,27,15,10,9,2015-07-27 09:42:47
3239,27,15,36,21,10,7,2015-07-27 09:42:51
3240,71,17,15,11,10,5,2015-07-27 11:26:24
3241,71,17,15,11,10,3,2015-07-27 11:26:33
3242,71,17,27,11,10,6,2015-07-27 11:26:46
3243,27,11,71,17,10,6,2015-07-27 11:26:52
3244,71,17,27,11,10,6,2015-07-27 11:27:00
3245,23,36,3,21,10,3,2015-07-28 09:19:28
3246,3,21,23,36,10,4,2015-07-28 09:19:32
3247,3,21,23,36,10,4,2015-07-28 09:19:36
3248,36,11,8,21,10,8,2015-07-29 02:30:10
3249,36,11,8,21,10,9,2015-07-29 02:30:16
3250,8,21,36,11,10,9,2015-07-29 02:30:20
3251,3,76,2,73,10,8,2015-07-29 04:27:58
3252,2,73,3,76,10,5,2015-07-29 04:28:04
3253,2,73,3,76,10,5,2015-07-29 04:28:08
3254,17,73,76,11,10,4,2015-07-29 08:53:58
3255,17,73,76,11,10,0,2015-07-29 08:54:03
3256,17,73,76,11,10,4,2015-07-29 08:54:07
3257,3,21,36,2,10,9,2015-07-29 10:13:52
3258,3,21,36,2,10,7,2015-07-29 10:14:04
3259,36,2,3,21,10,6,2015-07-29 10:14:12
3260,3,21,36,2,10,9,2015-07-29 10:14:16
3261,36,2,3,21,10,7,2015-07-29 10:14:22
3262,36,15,3,21,10,6,2015-07-30 09:52:44
3263,36,15,3,21,10,9,2015-07-30 09:52:48
3264,36,17,3,21,10,9,2015-07-30 09:53:15
3265,36,17,3,21,10,8,2015-07-30 09:53:18
3266,3,21,36,17,10,6,2015-07-30 09:53:24
3267,72,77,8,4,10,4,2015-07-30 10:18:42
3268,8,4,72,77,10,2,2015-07-30 10:18:53
3269,8,4,72,77,10,3,2015-07-30 10:18:58
3270,51,17,20,73,10,6,2015-07-31 04:26:12
3271,51,17,20,73,10,7,2015-07-31 04:26:20
3272,21,20,36,17,10,9,2015-07-31 05:50:30
3273,21,20,36,17,10,7,2015-07-31 05:50:34
3274,21,20,36,17,10,5,2015-07-31 05:50:37
3275,36,17,21,20,10,4,2015-07-31 05:50:40
3276,36,21,76,17,10,2,2015-07-31 07:40:31
3277,76,17,36,21,10,4,2015-07-31 07:40:39
3278,76,17,36,21,10,5,2015-07-31 07:40:43
3279,36,21,76,17,10,7,2015-07-31 07:40:48
3280,36,21,76,17,10,4,2015-07-31 07:40:52
3281,36,15,3,21,10,6,2015-07-31 07:47:35
3282,36,15,3,21,10,9,2015-07-31 07:47:40
3283,36,17,27,20,10,7,2015-07-31 08:40:34
3284,27,20,36,17,10,7,2015-07-31 08:40:38
3285,36,17,27,20,10,5,2015-07-31 08:40:49
3286,27,20,36,17,10,6,2015-07-31 08:40:54
3287,27,20,36,17,10,7,2015-07-31 08:40:57
3288,8,21,36,4,10,8,2015-07-31 09:49:04
3289,8,21,36,4,10,3,2015-07-31 09:49:08
3290,36,4,8,21,10,9,2015-07-31 09:49:14
3291,8,21,36,4,10,9,2015-07-31 09:49:19
3292,8,NULL,77,NULL,10,5,2015-08-01 12:37:27
3293,77,NULL,8,NULL,10,5,2015-08-01 12:37:35
3294,8,NULL,77,NULL,10,4,2015-08-01 12:37:46
3295,36,2,17,21,10,6,2015-08-03 05:58:45
3296,17,21,36,2,10,8,2015-08-03 05:58:50
3297,17,21,36,2,10,9,2015-08-03 05:58:53
3298,17,21,36,2,10,5,2015-08-03 05:58:56
3299,36,2,17,21,10,8,2015-08-03 08:08:31
3300,36,2,17,21,10,9,2015-08-03 08:08:35
3301,17,21,36,2,10,5,2015-08-03 08:08:38
3302,77,8,72,4,10,3,2015-08-03 09:34:29
3303,72,4,77,8,10,5,2015-08-03 09:34:37
3304,77,8,72,4,10,4,2015-08-03 09:34:46
3305,36,2,17,21,10,7,2015-08-03 10:38:04
3306,17,21,36,2,10,6,2015-08-03 10:38:09
3307,2,15,36,17,10,7,2015-08-04 04:08:27
3308,2,15,36,17,10,4,2015-08-04 04:08:33
3309,2,15,36,17,10,9,2015-08-04 04:08:38
3310,36,2,3,20,10,9,2015-08-04 05:52:28
3311,3,20,36,2,10,8,2015-08-04 05:52:30
3312,36,2,3,20,10,6,2015-08-04 05:52:34
3313,36,17,15,21,10,5,2015-08-04 09:08:34
3314,15,21,36,17,10,8,2015-08-04 09:08:44
3315,15,21,36,17,10,8,2015-08-04 09:08:49
3316,72,8,77,4,10,4,2015-08-04 09:29:04
3317,72,8,77,4,10,5,2015-08-04 09:29:16
3318,71,17,76,20,10,3,2015-08-05 05:08:36
3319,71,17,76,20,10,5,2015-08-05 05:08:46
3320,76,20,71,17,10,9,2015-08-05 05:08:55
3321,71,76,20,73,10,9,2015-08-05 07:57:32
3322,20,73,71,76,10,7,2015-08-05 07:57:49
3323,8,2,15,11,10,5,2015-08-05 09:22:23
3324,8,2,15,11,10,9,2015-08-05 09:22:29
3325,15,11,8,2,10,8,2015-08-05 09:22:35
3326,3,8,77,4,10,5,2015-08-05 11:10:43
3327,77,4,3,8,10,7,2015-08-05 11:10:52
3328,3,8,77,4,10,4,2015-08-05 11:11:00
3329,71,76,17,73,10,9,2015-08-06 05:10:32
3330,76,17,71,73,10,5,2015-08-06 05:11:00
3331,71,17,76,73,10,9,2015-08-06 05:11:31
3332,52,17,27,15,10,5,2015-08-06 05:47:08
3333,52,17,27,15,10,3,2015-08-06 05:47:14
3334,3,21,36,4,10,7,2015-08-06 10:06:04
3335,3,21,36,4,10,9,2015-08-06 10:06:12
3336,3,21,36,4,10,4,2015-08-06 10:06:17
3337,3,21,36,4,10,8,2015-08-06 10:06:22
3338,71,20,36,76,10,8,2015-08-07 04:37:53
3339,36,20,71,76,10,8,2015-08-07 04:38:11
3340,36,71,76,20,10,5,2015-08-07 04:38:53
3341,71,76,20,73,10,7,2015-08-07 08:25:50
3342,20,73,71,76,10,9,2015-08-07 08:25:58
3343,20,73,71,76,10,6,2015-08-07 08:26:07
3344,20,73,71,76,10,4,2015-08-07 08:26:14
3345,36,21,8,5,10,3,2015-08-07 11:33:19
3346,36,5,8,21,10,8,2015-08-07 11:33:55
3347,5,21,36,8,10,7,2015-08-07 11:34:11
3348,71,76,20,73,10,8,2015-08-10 05:15:50
3349,20,73,71,76,10,7,2015-08-10 05:16:04
3350,20,73,71,76,10,4,2015-08-10 05:16:11
3351,71,76,20,73,10,5,2015-08-10 05:16:19
3352,20,73,71,76,10,5,2015-08-10 09:52:12
3353,71,76,20,73,10,9,2015-08-10 09:52:25
3354,71,76,20,73,10,4,2015-08-10 09:52:33
3355,20,73,71,76,10,2,2015-08-10 09:52:40
3356,77,8,60,4,10,9,2015-08-10 10:25:36
3357,60,4,77,8,10,9,2015-08-10 10:25:42
3358,77,8,60,4,10,5,2015-08-10 10:25:50
3359,20,73,71,76,10,9,2015-08-11 04:41:27
3360,71,76,20,73,10,8,2015-08-11 04:41:35
3361,20,73,71,76,10,7,2015-08-11 04:41:45
3362,27,76,17,20,10,8,2015-08-11 06:52:37
3363,17,20,27,76,10,2,2015-08-11 06:52:51
3364,17,20,27,76,10,7,2015-08-11 06:53:04
3365,27,76,17,20,10,3,2015-08-11 06:53:11
3366,20,73,71,76,10,6,2015-08-11 10:10:14
3367,20,73,71,76,10,4,2015-08-11 10:10:21
3368,20,73,71,76,10,8,2015-08-11 10:10:27
3369,20,73,71,76,10,6,2015-08-11 10:10:36
3370,8,78,77,4,10,8,2015-08-11 11:09:14
3371,77,4,8,78,10,9,2015-08-11 11:09:22
3372,77,4,8,78,10,9,2015-08-11 11:09:28
3373,2,27,76,17,10,9,2015-08-12 08:33:46
3374,2,76,27,17,10,9,2015-08-12 08:34:01
3375,2,76,27,17,10,7,2015-08-12 08:34:50
